head,tail,label,predict
m.0f8l9c,m.096lv,/location/location/contains,/location/location/contains
m.0f8l9c,m.05836w,/location/location/contains,/location/location/contains
m.0f8l9c,m.09b83,/location/location/contains,/location/location/contains
m.0f8l9c,m.09b83,/location/location/contains,/location/location/contains
m.0f8l9c,m.09b83,/location/location/contains,/location/location/contains
m.0f8l9c,m.04g8n1,/location/location/contains,/location/location/contains
m.0f8l9c,m.0chjm,/location/location/contains,NA
m.0f8l9c,m.04bdnx2,/location/location/contains,NA
m.0f8l9c,m.0m0d6,/location/location/contains,NA
m.0f8l9c,m.0ps3g,/location/location/contains,NA
m.0f8l9c,m.04fqhz,/location/location/contains,/location/location/contains
m.0f8l9c,m.0cp6w,/location/location/contains,NA
m.0f8l9c,m.026tqb8,/location/location/contains,NA
m.0f8l9c,m.05g56,/location/location/contains,NA
m.0f8l9c,m.0gyb9j,/location/location/contains,/location/location/contains
m.0f8l9c,m.0d4xk5,/location/location/contains,NA
m.0f8l9c,m.02yhw,/location/location/contains,NA
m.0f8l9c,m.0cbhh,/location/location/contains,NA
m.0f8l9c,m.0dprg,/location/location/contains,/location/location/contains
m.0f8l9c,m.0dprg,/location/location/contains,/location/location/contains
m.0f8l9c,m.0mgy9,/location/location/contains,NA
m.0f8l9c,m.0knf8,/location/location/contains,NA
m.0f8l9c,m.01jdqr,/location/location/contains,NA
m.0f8l9c,m.0kqh7,/location/location/contains,NA
m.07_pf,m.0d_vfh,/location/location/contains,/location/location/contains
m.01vz9r,m.03c78f,/location/location/contains,NA
m.01vz9r,m.0281rp,/location/location/contains,NA
m.03gt4y,m.01ztq5,/location/location/contains,NA
m.0d04z6,m.06_cpz,/location/location/contains,/location/location/contains
m.0d04z6,m.0d6hn,/location/location/contains,/location/location/contains
m.0d04z6,m.0d6hn,/location/location/contains,NA
m.0d04z6,m.0d6hn,/location/location/contains,/location/location/contains
m.0d04z6,m.03b92b,/location/location/contains,NA
m.0d04z6,m.0btt37,/location/location/contains,/location/location/contains
m.0d04z6,m.0btt37,/location/location/contains,/location/location/contains
m.0d04z6,m.0btt37,/location/location/contains,NA
m.0d04z6,m.0btt37,/location/location/contains,/location/location/contains
m.0d04z6,m.0btt37,/location/location/contains,/location/location/contains
m.0d04z6,m.0btt37,/location/location/contains,/location/location/contains
m.0d04z6,m.0btt37,/location/location/contains,/location/location/contains
m.0d04z6,m.0btt37,/location/location/contains,/location/location/contains
m.0d04z6,m.0btt37,/location/location/contains,/location/location/contains
m.0d04z6,m.0btt37,/location/location/contains,/location/location/contains
m.0d04z6,m.0btt37,/location/location/contains,NA
m.0d04z6,m.0btt37,/location/location/contains,NA
m.0d04z6,m.0btt37,/location/location/contains,NA
m.0d04z6,m.0btt37,/location/location/contains,/location/location/contains
m.0d04z6,m.0btt37,/location/location/contains,/location/location/contains
m.0d04z6,m.0btt37,/location/location/contains,/location/location/contains
m.0d04z6,m.0btt37,/location/location/contains,NA
m.0d04z6,m.0btt37,/location/location/contains,NA
m.0m0d6,m.0f8l9c,/location/location/contains,NA
m.0hsqf,m.06qd3,/location/location/contains,NA
m.05sc7g,m.027rn,/location/location/contains,NA
m.0k3p,m.0w0s1,/location/location/contains,/location/location/contains
m.018nxh,m.0267nl0,/location/location/contains,NA
m.059s8,m.0d060g,/location/location/contains,NA
m.07dzf,m.01513b,/location/location/contains,/location/location/contains
m.07dzf,m.03k8hk,/location/location/contains,NA
m.0dpn9,m.07733s,/location/location/contains,/location/location/contains
m.05v8c,m.0155j3,/location/location/contains,NA
m.05v8c,m.0195pd,/location/location/contains,/location/location/contains
m.05v8c,m.06jzvm,/location/location/contains,NA
m.06mz5,m.04bzbb_,/location/location/contains,NA
m.06mz5,m.0vqnc,/location/location/contains,NA
m.06mz5,m.013l6l,/location/location/contains,NA
m.06mz5,m.087dwj,/location/location/contains,/location/location/contains
m.06mz5,m.0_rwf,/location/location/contains,NA
m.013gtk,m.02zgk4,/location/location/contains,NA
m.09c7w0,m.0y62n,/location/location/contains,NA
m.09c7w0,m.07z1m,/location/location/contains,NA
m.03njt_,m.0xrrx,/location/location/contains,NA
m.03njt_,m.06bhw4,/location/location/contains,NA
m.07t21,m.02sn34,/location/location/contains,/location/location/contains
m.07t21,m.02sn34,/location/location/contains,/location/location/contains
m.07t21,m.0gt2c9,/location/location/contains,/location/location/contains
m.07t21,m.023_w2,/location/location/contains,/location/location/contains
m.07t21,m.07zxn4,/location/location/contains,NA
m.09pmkv,m.02d4sn,/location/location/contains,NA
m.09pmkv,m.049d1,/location/location/contains,/location/location/contains
m.04ykg,m.013fbl,/location/location/contains,NA
m.04ykg,m.04yf_,/location/location/contains,NA
m.04ykg,m.013fln,/location/location/contains,NA
m.04ykg,m.0yc60,/location/location/contains,NA
m.04ykg,m.0whc7,/location/location/contains,/location/location/contains
m.04ykg,m.016p8t,/location/location/contains,NA
m.04ykg,m.0wjcd,/location/location/contains,/location/location/contains
m.04ykg,m.0y1rf,/location/location/contains,/location/location/contains
m.04f_d,m.0wts7,/location/location/contains,/location/location/contains
m.04f_d,m.05bm4l,/location/location/contains,NA
m.01_zrk,m.02pl4zw,/location/location/contains,NA
m.05qhw,m.022byl,/location/location/contains,NA
m.05qhw,m.081m_,/location/location/contains,/location/location/contains
m.05qhw,m.081m_,/location/location/contains,NA
m.05qhw,m.081m_,/location/location/contains,NA
m.05qhw,m.028bb13,/location/location/contains,/location/location/contains
m.04hqz,m.09bjv,/location/location/contains,NA
m.04hqz,m.09bjv,/location/location/contains,NA
m.04hqz,m.09bjv,/location/location/contains,/location/location/contains
m.04hqz,m.09bjv,/location/location/contains,/location/location/contains
m.04hqz,m.0f_1zj,/location/location/contains,/location/location/contains
m.07ww5,m.047c77r,/location/location/contains,NA
m.07ww5,m.07b2rv,/location/location/contains,NA
m.0fbp0,m.06wjf,/location/location/contains,NA
m.01byc4,m.01p8s,/location/location/contains,NA
m.0165v,m.0brq4,/location/location/contains,/location/location/contains
m.0165v,m.0l0mk,/location/location/contains,/location/location/contains
m.0165v,m.067kjb,/location/location/contains,/location/location/contains
m.07fj_,m.0b1qjh,/location/location/contains,/location/location/contains
m.07fj_,m.0b3m46,/location/location/contains,/location/location/contains
m.0rfcd,m.053kng,/location/location/contains,NA
m.05b4w,m.0qb70,/location/location/contains,/location/location/contains
m.05b4w,m.05l64,/location/location/contains,/location/location/contains
m.05b4w,m.01875q,/location/location/contains,/location/location/contains
m.05b4w,m.0h4qc,/location/location/contains,/location/location/contains
m.05b4w,m.027lk1p,/location/location/contains,/location/location/contains
m.05b4w,m.01881x,/location/location/contains,NA
m.01kd7n_,m.0fr0t,/location/location/contains,NA
m.01kd7n_,m.0qpqn,/location/location/contains,NA
m.0fw4v,m.04b9y9k,/location/location/contains,NA
m.06q1r,m.05nwr,/location/location/contains,/location/location/contains
m.06q1r,m.0s4sj,/location/location/contains,NA
m.06q1r,m.021qqh,/location/location/contains,NA
m.06q1r,m.01vc3y,/location/location/contains,NA
m.02ssfb,m.0fr_b,/location/location/contains,NA
m.0163v,m.0159g9,/location/location/contains,NA
m.0163v,m.02g1v0,/location/location/contains,/location/location/contains
m.0163v,m.0dlxj,/location/location/contains,/location/location/contains
m.0163v,m.0gt2c9,/location/location/contains,NA
m.024mqz,m.0fxjtn,/location/location/contains,NA
m.0fr_b,m.03mgtvy,/location/location/contains,/location/location/contains
m.05byy,m.01qz3s,/location/location/contains,NA
m.02vzc,m.021b6b,/location/location/contains,NA
m.02vzc,m.0c_zx,/location/location/contains,/location/location/contains
m.0357_,m.0fdkl,/location/location/contains,NA
m.0357_,m.0fdkl,/location/location/contains,NA
m.0357_,m.0fdkl,/location/location/contains,NA
m.0fdpd,m.035g_2,/location/location/contains,NA
m.05fhy,m.04gxf,/location/location/contains,NA
m.05fhy,m.0chrx,/location/location/contains,NA
m.0f04v,m.063rn6,/location/location/contains,NA
m.0frj5,m.0y5rk,/location/location/contains,/location/location/contains
m.04tgp,m.0qsdj,/location/location/contains,/location/location/contains
m.04tgp,m.01wh2r,/location/location/contains,/location/location/contains
m.04tgp,m.048qr,/location/location/contains,NA
m.04tgp,m.0wr_s,/location/location/contains,NA
m.04tgp,m.0_lr1,/location/location/contains,NA
m.04tgp,m.05l5n,/location/location/contains,NA
m.04tgp,m.0wq3z,/location/location/contains,NA
m.04tgp,m.0wrzd,/location/location/contains,/location/location/contains
m.04tgp,m.0wqk3,/location/location/contains,NA
m.04tgp,m.0wrbr,/location/location/contains,/location/location/contains
m.0p07_,m.01zw1_f,/location/location/contains,/location/location/contains
m.026mj,m.0xn_2,/location/location/contains,NA
m.013r41,m.09sg3h,/location/location/contains,NA
m.05fky,m.048sqwq,/location/location/contains,NA
m.05fky,m.0yrfr,/location/location/contains,/location/location/contains
m.05fky,m.0xf6r,/location/location/contains,/location/location/contains
m.012wgb,m.0clz7,/location/location/contains,NA
m.012wgb,m.01rng,/location/location/contains,NA
m.012wgb,m.01l63,/location/location/contains,/location/location/contains
m.012wgb,m.02496r,/location/location/contains,NA
m.012wgb,m.06b8vg,/location/location/contains,/location/location/contains
m.012wgb,m.017bg4,/location/location/contains,/location/location/contains
m.012wgb,m.03xrt5,/location/location/contains,/location/location/contains
m.056_y,m.0g01qw,/location/location/contains,NA
m.0ycdd,m.03hkt6p,/location/location/contains,NA
m.0c61p,m.0kyxp,/location/location/contains,/location/location/contains
m.02zp1t,m.063z0x9,/location/location/contains,NA
m.01m1_d,m.0f_ynm,/location/location/contains,NA
m.01m1_d,m.04b_m27,/location/location/contains,NA
m.0n1rj,m.066c4y,/location/location/contains,NA
m.049zcn6,m.025vzhv,/location/location/contains,NA
m.0498y,m.0fswl2,/location/location/contains,NA
m.0498y,m.03t3lq,/location/location/contains,NA
m.0498y,m.0f__1,/location/location/contains,/location/location/contains
m.0498y,m.0f__1,/location/location/contains,NA
m.0498y,m.0tgkt,/location/location/contains,NA
m.06m_5,m.0266536,/location/location/contains,/location/location/contains
m.06m_5,m.01q7mr,/location/location/contains,NA
m.06m_5,m.03cb_42,/location/location/contains,/location/location/contains
m.06m_5,m.01dgdz,/location/location/contains,NA
m.0mrhq,m.03l2n,/location/location/contains,NA
m.06vbd,m.02gjp,/location/location/contains,/location/location/contains
m.06vbd,m.02gjp,/location/location/contains,/location/location/contains
m.06vbd,m.02gjp,/location/location/contains,NA
m.06vbd,m.02gjp,/location/location/contains,/location/location/contains
m.06vbd,m.02gjp,/location/location/contains,/location/location/contains
m.06vbd,m.02gjp,/location/location/contains,/location/location/contains
m.06vbd,m.02gjp,/location/location/contains,/location/location/contains
m.048s760,m.0fh1h2,/location/location/contains,NA
m.0hzlz,m.026g7cf,/location/location/contains,/location/location/contains
m.0hzlz,m.01bh3l,/location/location/contains,/location/location/contains
m.0hzlz,m.073nxk,/location/location/contains,NA
m.0hzlz,m.03sz9m,/location/location/contains,NA
m.0hzlz,m.01yj2,/location/location/contains,/location/location/contains
m.0hzlz,m.01yj2,/location/location/contains,/location/location/contains
m.0hzlz,m.03ds45,/location/location/contains,/location/location/contains
m.0hzlz,m.02b7s7,/location/location/contains,/location/location/contains
m.035qy,m.02gtbh,/location/location/contains,NA
m.035qy,m.070t9,/location/location/contains,NA
m.035qy,m.09472,/location/location/contains,NA
m.035qy,m.014wrg,/location/location/contains,/location/location/contains
m.07t_x,m.0lxlg,/location/location/contains,NA
m.07t_x,m.0fsmy,/location/location/contains,NA
m.0sbv7,m.02y12s,/location/location/contains,NA
m.03rj0,m.0cl5nb,/location/location/contains,/location/location/contains
m.04mfq,m.0cl_7,/location/location/contains,NA
m.0fg6k,m.01dcgl,/location/location/contains,NA
m.016t91,m.01g9_,/location/location/contains,/location/location/contains
m.0f2rq,m.097n5d,/location/location/contains,NA
m.0f2rq,m.02fgdx,/location/location/contains,/location/location/contains
m.03v1s,m.041dy4,/location/location/contains,NA
m.03v1s,m.01_c_bh,/location/location/contains,/location/location/contains
m.03v1s,m.02_n7,/location/location/contains,/location/location/contains
m.03v1s,m.049266j,/location/location/contains,/location/location/contains
m.03v1s,m.0jpnn,/location/location/contains,NA
m.03v1s,m.0smlv,/location/location/contains,/location/location/contains
m.03v1s,m.04kcn,/location/location/contains,NA
m.0xn7b,m.06_6wsn,/location/location/contains,NA
m.087vz,m.0fhzy,/location/location/contains,NA
m.06bnz,m.07w_n,/location/location/contains,/location/location/contains
m.06bnz,m.0vgt3,/location/location/contains,/location/location/contains
m.06bnz,m.04q2gq,/location/location/contains,NA
m.06bnz,m.03skyg,/location/location/contains,/location/location/contains
m.06bnz,m.0hclr,/location/location/contains,/location/location/contains
m.06bnz,m.0fc44n,/location/location/contains,NA
m.06bnz,m.0h3ry,/location/location/contains,NA
m.06bnz,m.07_h1,/location/location/contains,/location/location/contains
m.06bnz,m.025bf7,/location/location/contains,NA
m.06bnz,m.01cr28,/location/location/contains,NA
m.06bnz,m.02n00b,/location/location/contains,/location/location/contains
m.06bnz,m.0b6vg1,/location/location/contains,NA
m.06bnz,m.0fp2v,/location/location/contains,NA
m.06bnz,m.0c7ny2,/location/location/contains,/location/location/contains
m.01pj7,m.0fhzy,/location/location/contains,/location/location/contains
m.01pj7,m.01qqt8,/location/location/contains,/location/location/contains
m.01pj7,m.07cjbp,/location/location/contains,/location/location/contains
m.01pj7,m.02n17m,/location/location/contains,/location/location/contains
m.01pj7,m.0dpn9,/location/location/contains,/location/location/contains
m.0y617,m.01bk1y,/location/location/contains,NA
m.0qpqn,m.04w4lb,/location/location/contains,NA
m.05gqy,m.086yhp,/location/location/contains,NA
m.0r5wt,m.0f04c,/location/location/contains,NA
m.03rjj,m.07hrx5,/location/location/contains,NA
m.03rjj,m.0f49lr,/location/location/contains,/location/location/contains
m.03rjj,m.0gmwt6,/location/location/contains,NA
m.03rjj,m.03pnyr,/location/location/contains,NA
m.03rjj,m.083z8b,/location/location/contains,/location/location/contains
m.03rjj,m.068cn,/location/location/contains,/location/location/contains
m.03rjj,m.0dlw0,/location/location/contains,/location/location/contains
m.03rjj,m.01r48j,/location/location/contains,NA
m.03rjj,m.01cgd6,/location/location/contains,NA
m.03rjj,m.01gc4c,/location/location/contains,/location/location/contains
m.03rjj,m.0dtyg,/location/location/contains,/location/location/contains
m.03rjj,m.02bf1_,/location/location/contains,/location/location/contains
m.03rjj,m.0cht6,/location/location/contains,/location/location/contains
m.03rjj,m.0gl84c,/location/location/contains,/location/location/contains
m.03rjj,m.0drrcq,/location/location/contains,NA
m.03rjj,m.079yb,/location/location/contains,/location/location/contains
m.03rjj,m.049126l,/location/location/contains,NA
m.03rjj,m.0bd70j,/location/location/contains,/location/location/contains
m.03rjj,m.07_pf,/location/location/contains,NA
m.03rjj,m.07_pf,/location/location/contains,NA
