head,tail,label,predict
Q3586440,Q359653,successful candidate,successful candidate
Q939698,Q57436,successful candidate,successful candidate
Q16152530,Q435267,successful candidate,successful candidate
Q7654987,Q2740012,successful candidate,successful candidate
Q7164270,Q203275,successful candidate,successful candidate
Q7892019,Q22212,successful candidate,successful candidate
Q564395,Q11815,successful candidate,successful candidate
Q6742054,Q57675,successful candidate,successful candidate
Q7891840,Q503426,successful candidate,successful candidate
Q15206416,Q7176020,successful candidate,successful candidate
Q7687524,Q4764067,successful candidate,successful candidate
Q7987569,Q6264095,successful candidate,successful candidate
Q6682446,Q218511,successful candidate,successful candidate
Q7891567,Q355522,successful candidate,successful candidate
Q1628715,Q43179,successful candidate,successful candidate
Q3030435,Q460291,successful candidate,successful candidate
Q1337928,Q156806,successful candidate,successful candidate
Q428063,Q187413,successful candidate,successful candidate
Q7054687,Q5213500,successful candidate,successful candidate
Q5354930,Q467829,successful candidate,successful candidate
Q6784437,Q4496,successful candidate,successful candidate
Q6736593,Q881196,successful candidate,successful candidate
Q16170079,Q76,successful candidate,successful candidate
Q589440,Q152052,successful candidate,successful candidate
Q7892850,Q9960,successful candidate,successful candidate
Q482837,Q12586457,successful candidate,successful candidate
Q18217567,Q35236,successful candidate,successful candidate
Q17100476,Q8007,successful candidate,successful candidate
Q3075752,Q166714,successful candidate,successful candidate
Q7059063,Q1485732,successful candidate,successful candidate
Q3751080,Q3133336,successful candidate,successful candidate
Q7987573,Q4710436,successful candidate,successful candidate
Q5461212,Q7128915,successful candidate,successful candidate
Q5021266,Q2685,successful candidate,successful candidate
Q1723544,Q206,successful candidate,successful candidate
Q638389,Q352,successful candidate,successful candidate
Q17020122,Q692191,successful candidate,successful candidate
Q1996652,Q43739,successful candidate,successful candidate
Q7891400,Q929581,successful candidate,characters
Q18157694,Q1889152,successful candidate,successful candidate
Q3132158,Q451370,successful candidate,successful candidate
Q7987566,Q7183368,successful candidate,successful candidate
Q7271070,Q7976270,successful candidate,successful candidate
Q64818,Q946,successful candidate,successful candidate
Q8469,Q43944,successful candidate,successful candidate
Q3586447,Q796202,successful candidate,successful candidate
Q4999068,Q57324,successful candidate,successful candidate
Q2031494,Q182367,successful candidate,successful candidate
Q72251,Q35686,successful candidate,successful candidate
Q2562399,Q7058474,followed by,follows
Q202595,Q1234255,followed by,instance of
Q2034508,Q729906,followed by,follows
Q492596,Q498831,followed by,said to be the same as
Q2052129,Q1996696,followed by,instance of
Q55300,Q16957,followed by,applies to jurisdiction
Q2474763,Q58792,followed by,operator
Q6712082,Q5161793,followed by,operator
Q540509,Q303144,followed by,follows
Q18356615,Q21524397,followed by,has part
Q7015,Q6955,followed by,follows
Q532853,Q730356,followed by,followed by
Q283741,Q309994,followed by,instance of
Q4563218,Q4563401,followed by,follows
Q847915,Q915327,followed by,follows
Q48263,Q13361286,followed by,instance of
Q173500,Q822865,followed by,located in the administrative territorial entity
Q6755195,Q6547217,followed by,follows
Q270431,Q864680,followed by,manufacturer
Q799505,Q799514,followed by,follows
Q18658,Q18649,followed by,follows
Q5477759,Q1325863,followed by,said to be the same as
Q5522280,Q3650630,followed by,followed by
Q31631,Q645016,followed by,follows
Q937927,Q1343608,followed by,follows
Q44142,Q44104,followed by,said to be the same as
Q6757785,Q739416,followed by,subsidiary
Q20982237,Q21052419,followed by,part of
Q219817,Q877619,followed by,applies to jurisdiction
Q18389300,Q18587704,followed by,followed by
Q384011,Q496531,followed by,operator
Q842214,Q385122,followed by,follows
Q16057682,Q4642744,followed by,follows
Q263800,Q29739,followed by,owned by
Q294696,Q294717,followed by,follows
Q727665,Q696923,followed by,manufacturer
Q7241791,Q7398682,followed by,operator
Q7741397,Q7721178,followed by,followed by
Q133738,Q76402,followed by,has part
Q7355105,Q7196103,followed by,follows
Q5015826,Q7317307,followed by,followed by
Q762715,Q993705,followed by,followed by
Q3586422,Q3586423,followed by,follows
Q2739093,Q3285140,followed by,followed by
Q1125968,Q1126013,followed by,follows
Q7891842,Q7891845,followed by,follows
Q16993329,Q1625336,followed by,followed by
Q749871,Q749880,followed by,instance of
Q2257780,Q2355220,followed by,has part
Q1051600,Q686312,followed by,has part
Q5985253,Q5556518,followed by,followed by
Q106199,Q544948,followed by,follows
Q8575586,Q1337854,followed by,subsidiary
Q6927002,Q7978230,followed by,part of
Q7659064,Q4729822,followed by,followed by
Q5253557,Q6203309,followed by,location of formation
Q253004,Q698498,followed by,has part
Q215518,Q817261,followed by,has part
Q4655810,Q3786395,followed by,followed by
Q687559,Q911226,followed by,part of
Q155612,Q629989,followed by,part of
Q3533694,Q4027351,followed by,follows
Q1062113,Q1195792,followed by,follows
Q190643,Q471159,followed by,main subject
Q36870,Q125421,followed by,instance of
Q5447773,Q5111817,followed by,part of
Q18853,Q4796025,followed by,subsidiary
Q7061,Q7049,followed by,followed by
Q1245897,Q165765,manufacturer,manufacturer
Q1752243,Q229058,manufacturer,winner
Q4651083,Q4651079,manufacturer,manufacturer
Q1084919,Q8793,manufacturer,operator
Q7429738,Q1411762,manufacturer,manufacturer
Q4052269,Q846694,manufacturer,manufacturer
Q815686,Q815723,manufacturer,manufacturer
Q16986812,Q19878569,manufacturer,manufacturer
Q29913576,Q29913272,manufacturer,director
Q755356,Q1393251,manufacturer,manufacturer
Q6955253,Q7799189,manufacturer,manufacturer
Q752939,Q1699428,manufacturer,owned by
Q49052,Q20716,manufacturer,manufacturer
Q4037797,Q568501,manufacturer,operator
Q532826,Q383589,manufacturer,manufacturer
Q3064866,Q8093,manufacturer,manufacturer
Q785623,Q1436934,manufacturer,manufacturer
Q4470069,Q6783598,manufacturer,manufacturer
Q22813223,Q24050573,manufacturer,manufacturer
Q30700179,Q2283,manufacturer,developer
Q9006219,Q497860,manufacturer,manufacturer
Q162066,Q329953,manufacturer,manufacturer
Q1512553,Q1537825,manufacturer,manufacturer
Q74369,Q7240,manufacturer,manufacturer
Q23833028,Q162810,manufacturer,manufacturer
Q1664128,Q27597,manufacturer,manufacturer
Q3306037,Q1342845,manufacturer,manufacturer
Q293810,Q156644,manufacturer,manufacturer
Q722211,Q188508,manufacturer,manufacturer
Q2892685,Q2468427,manufacturer,manufacturer
Q493989,Q81965,manufacturer,manufacturer
Q182323,Q44294,manufacturer,manufacturer
Q7039136,Q8093,manufacturer,manufacturer
Q737292,Q27558,manufacturer,manufacturer
Q6459296,Q302226,manufacturer,manufacturer
Q725972,Q54173,manufacturer,manufacturer
Q2566669,Q212322,manufacturer,manufacturer
Q1192582,Q213849,manufacturer,manufacturer
Q7244312,Q16821144,manufacturer,manufacturer
Q646183,Q819150,manufacturer,manufacturer
Q198957,Q1327429,manufacturer,manufacturer
Q16960847,Q5965211,manufacturer,manufacturer
Q737236,Q1094617,instance of,member of
Q187972,Q46970,instance of,instance of
Q1850580,Q1115575,instance of,instance of
Q2418665,Q6498903,instance of,instance of
Q10578,Q8928,instance of,instance of
Q166419,Q1616075,instance of,instance of
Q492345,Q4830453,instance of,subsidiary
Q12657,Q6465,instance of,instance of
Q21892650,Q1058914,instance of,subsidiary
Q895152,Q46831,instance of,mountain range
Q2074178,Q7889,instance of,instance of
Q1626868,Q11424,instance of,instance of
Q44585,Q7191,instance of,movement
Q756701,Q161376,instance of,winner
Q209673,Q276,instance of,instance of
Q1464617,Q7889,instance of,instance of
Q4650734,Q5633421,instance of,field of work
Q2397143,Q7889,instance of,instance of
Q1011483,Q484170,instance of,instance of
Q1551943,Q2074737,instance of,contains administrative territorial entity
Q1456,Q35657,instance of,instance of
Q595758,Q47506,instance of,instance of
Q6506,Q1906268,instance of,instance of
Q989438,Q1044427,instance of,instance of
Q207538,Q276,instance of,instance of
Q27480769,Q11424,instance of,instance of
Q2604501,Q46831,instance of,mountain range
Q5593890,Q41254,instance of,instance of
Q1415322,Q134556,instance of,instance of
Q215164,Q747074,instance of,instance of
Q6521136,Q133056,instance of,instance of
Q632212,Q1094617,instance of,member of
Q1054455,Q188158,instance of,part of
Q670386,Q285389,instance of,sports season of league or competition
Q2514958,Q1351282,instance of,instance of
Q23703861,Q2116256,instance of,said to be the same as
Q623358,Q482994,instance of,instance of
Q106440,Q11424,instance of,instance of
Q23772001,Q216337,instance of,member of
Q676123,Q7889,instance of,instance of
Q69866,Q70208,instance of,instance of
Q18643690,Q526877,instance of,instance of
Q15020973,Q8076,instance of,instance of
Q3547398,Q1975749,instance of,said to be the same as
Q207732,Q85477,instance of,genre
Q2258938,Q180784,instance of,member of
Q5765,Q10742,instance of,part of
Q42810,Q484170,instance of,instance of
Q7003,Q484170,instance of,instance of
Q1499604,Q1186981,instance of,instance of
Q136113,Q174989,instance of,field of work
Q13806,Q24746,instance of,instance of
Q4557397,Q4484477,instance of,part of
Q373141,Q5686,after a work by,after a work by
Q1199280,Q2908,after a work by,after a work by
Q2913499,Q522426,after a work by,screenwriter
Q1046841,Q167768,after a work by,after a work by
Q1628899,Q4726256,after a work by,after a work by
Q841961,Q4345901,after a work by,after a work by
Q123166,Q739385,after a work by,after a work by
Q2085964,Q462220,after a work by,screenwriter
Q1537343,Q169566,after a work by,main subject
Q209481,Q44331,after a work by,after a work by
Q1330720,Q322551,after a work by,after a work by
Q3202062,Q295830,after a work by,screenwriter
Q3285972,Q7793605,after a work by,after a work by
Q938858,Q160534,after a work by,after a work by
Q300566,Q40640,after a work by,after a work by
Q26178393,Q1278407,after a work by,main subject
Q16947366,Q146763,after a work by,after a work by
Q18128891,Q991,after a work by,screenwriter
Q4213036,Q123469,after a work by,screenwriter
Q1074519,Q991,after a work by,screenwriter
Q148387,Q5075480,after a work by,screenwriter
Q1320416,Q1331624,after a work by,screenwriter
Q3212003,Q157322,after a work by,after a work by
Q1304483,Q265756,after a work by,after a work by
Q2300266,Q935410,after a work by,after a work by
Q144483,Q167856,after a work by,screenwriter
Q2817195,Q38337,after a work by,after a work by
Q529053,Q52224,after a work by,after a work by
Q695209,Q39829,after a work by,after a work by
Q978520,Q7351056,after a work by,after a work by
Q2491641,Q437798,after a work by,after a work by
Q7720816,Q190220,after a work by,after a work by
Q27343,Q6076742,after a work by,after a work by
Q2549369,Q235759,after a work by,after a work by
Q849169,Q5878,after a work by,screenwriter
Q7721465,Q1335436,after a work by,screenwriter
Q664787,Q3335,after a work by,after a work by
Q426196,Q489193,after a work by,after a work by
Q1440232,Q217557,after a work by,after a work by
Q7719427,Q265756,after a work by,after a work by
Q472512,Q2560807,after a work by,screenwriter
Q2049168,Q16867,after a work by,after a work by
Q23137150,Q167856,after a work by,after a work by
Q1064123,Q5686,after a work by,after a work by
Q4658974,Q6882,after a work by,screenwriter
Q465275,Q25161,after a work by,after a work by
Q184768,Q182870,after a work by,screenwriter
Q4655903,Q5686,after a work by,director
Q5349060,Q197155,after a work by,after a work by
Q3423109,Q437718,after a work by,after a work by
Q106571,Q82104,after a work by,after a work by
Q164103,Q77008,after a work by,screenwriter
Q20382729,Q503095,after a work by,director
Q1286387,Q298685,after a work by,after a work by
Q1072774,Q7934,after a work by,characters
Q211373,Q766468,after a work by,screenwriter
Q5866378,Q180377,after a work by,after a work by
Q1754478,Q104358,after a work by,screenwriter
Q200572,Q34981,after a work by,after a work by
Q1165770,Q25163,after a work by,after a work by
Q829695,Q242796,after a work by,after a work by
Q53481,Q512062,after a work by,screenwriter
Q901140,Q249197,after a work by,after a work by
Q156608,Q224113,after a work by,after a work by
Q129895,Q598029,after a work by,after a work by
Q813057,Q276355,after a work by,after a work by
Q1867862,Q311037,after a work by,screenwriter
Q483815,Q552255,after a work by,after a work by
Q2501468,Q692,after a work by,after a work by
Q1211174,Q432246,after a work by,director
Q53747,Q105112,member of political party,member of political party
Q4994666,Q493685,member of political party,member of political party
Q4655570,Q5122722,member of political party,member of political party
Q936200,Q190219,member of political party,member of political party
Q364303,Q1518057,member of political party,member of political party
Q29843100,Q216082,member of political party,member of political party
Q887146,Q29552,member of political party,member of political party
Q861115,Q29468,member of political party,member of political party
Q72773,Q7320,member of political party,member of political party
Q6709380,Q29468,member of political party,member of political party
Q3022603,Q138345,member of political party,member of political party
Q553254,Q29468,member of political party,member of political party
Q355463,Q634277,member of political party,member of political party
Q6844262,Q29552,member of political party,member of political party
Q6114455,Q29468,member of political party,member of political party
Q16215541,Q29552,member of political party,member of political party
Q7812488,Q29468,member of political party,member of political party
